Timestamp,PV-Plant1,PV-Plant2,Industry1,Industry2,Industry3,Resident1,Resident3,Resident4,Resident5,Resident6
2016-03-02T08:00:00Z,1.96205357000008,1.62109375,-23.5,-1.79527762200001,-86.75,-0.900390620000053,0.141601562449999,0.017008459999942993,-0.600097660000074,-0.690307609999991
2016-03-02T09:00:00Z,1.98716517999992,1.89648436999983,-26.25,-2.61644112799996,-84.75,-0.349609379999947,-2.00048828125,0.28686523999977004,-0.260009769999897,-0.589965819999861
2016-03-02T10:00:00Z,2.5620117200001,2.49609375,-37.25,-1.76672219,-79,-0.788085940000201,-0.446777343699999,0.595898429999806,-0.282531730000073,-0.529785160000074
2016-03-02T11:00:00Z,5.2309570299999,3.8203125,-36.25,-1.24981927600004,-77.75,-0.689941399999952,0.740234375,0.9588588200003879,-0.38739013999998,-0.932495119999885
2016-03-02T12:00:00Z,4.3696289100003,3.50585938000017,-32,-0.843240041000001,-80,-0.40234375,-0.52587890625,1.522635329999732,-0.52752686000008,-0.640258790000189
2016-03-02T13:00:00Z,1.5825195299999,1.30078125,-32.0058594000002,-3.707541209,-86.75,-0.439941409999847,-0.646484375,-0.53930663999995,-0.427429200000006,-0.427246089999926
2016-03-02T14:00:00Z,1.57275390999985,1.16796875,-27.9941405999998,-2.66383713900001,-86.5,-0.647460940000201,-0.048339843800001,-0.07861329000002204,-0.84008788999995,-0.734985349999988
2016-03-02T15:00:00Z,0.680175780000354,0.509765619999826,-26.75,-3.27756173299997,-71.75,-0.522460929999852,-1.2377929687,-0.37993705999997496,-0.474975579999864,-0.767578129999947
2016-03-02T16:00:00Z,0.01953125,0.021484380000175,-17.5,-3.422242955,-82,-0.540527350000048,-0.37890625,-1.49680679999983,-0.234985349999988,-0.660034180000139
2016-03-02T17:00:00Z,0,0,-20.5,-2.46171874999999,-79.25,-0.764648429999852,-1.04296875,-0.731445310000254,-0.580078130000175,-0.742309569999861
2016-03-02T18:00:00Z,0,0,-23.5,-1.93683035700008,-77.75,-0.652832040000249,-0.880859375,-0.823939729999893,-0.532531739999968,-0.637695310000026
2016-03-02T19:00:00Z,0,0,-19.75,-2.23172432999991,-74.5,-0.847167959999752,-0.94921875,-0.883056640000177,-0.454956049999964,-0.6098632799999
2016-03-02T20:00:00Z,0,0,-17.5,-2.07910156299999,-59.75,-0.856933600000048,-0.890625,-0.958530969999629,-0.699951170000077,-0.965332030000127
2016-03-02T21:00:00Z,0,0,-19.75,-1.89246875000003,-59.25,-0.784667970000101,-0.912597656300001,-0.997209829999974,-0.775024419999909,-1.09973145000004
2016-03-02T22:00:00Z,0,0,-20.25,-1.80701567300002,-59.5,-0.443359370000053,-0.34765625,-0.819405690000167,-0.232482910000044,-0.977416989999938
2016-03-02T23:00:00Z,0,0,-21,-1.77004682699999,-60,-0.330078129999947,-0.196777343699999,-0.786411829999906,-0.737487789999932,-0.607788089999985
2016-03-03T00:00:00Z,0,0,-22,-1.95297309,-59.5,-0.362304679999852,-0.232910156300001,-1.48563057999991,-0.212463380000145,-0.354858390000118
2016-03-03T01:00:00Z,0,0,-18.25,-1.78478064900003,-59,-0.347167970000101,-0.279296875,-0.914773990000413,-0.200012209999841,-0.190063479999935
2016-03-03T02:00:00Z,0,0,-15.5,-1.75076076699997,-59,-0.419921879999947,-0.240234375,-0.835644539999976,-0.217651359999991,-0.22265625
2016-03-03T03:00:00Z,0,0,-16,-1.77088994600001,-58.5,-0.41015625,-0.240234375,-0.859375,-0.242492680000169,-0.25
2016-03-03T04:00:00Z,0,0,-16.75,-1.72572544599996,-59.25,-0.437011720000101,-0.240234375,-0.831821979999859,-0.189941409999847,-0.5200195299999
2016-03-03T05:00:00Z,0,0,-14.75,-1.85429687500005,-59,-0.647949220000101,-0.794921875,-1.02144950000002,-0.209960930000079,-0.734985349999988
